Date,Hour,Toronto
2012/11/12,7,5013
2012/11/12,8,5664
2012/11/12,9,5895
2012/11/12,10,6092
2012/11/12,11,6250
2012/11/12,12,6328
2012/11/12,13,6345
2012/11/12,14,6390
2012/11/12,15,6452
2012/11/12,16,6485
2012/11/12,17,6676
2012/11/12,18,6892
2012/11/12,19,6816
2012/11/12,20,6668
2012/11/12,21,6480
2012/11/12,22,6166
2012/11/12,23,5730
2012/11/12,24,5250
2012/11/13,1,4870
2012/11/13,2,4660
2012/11/13,3,4526
2012/11/13,4,4486
2012/11/13,5,4543
2012/11/13,6,4792
2012/11/13,7,5385
2012/11/13,8,6040
2012/11/13,9,6252
2012/11/13,10,6355
2012/11/13,11,6434
2012/11/13,12,6503
2012/11/13,13,6458
2012/11/13,14,6480
2012/11/13,15,6452
2012/11/13,16,6480
2012/11/13,17,6639
2012/11/13,18,7019
2012/11/13,19,7007
2012/11/13,20,6837
2012/11/13,21,6631
2012/11/13,22,6346
2012/11/13,23,5882
2012/11/13,24,5376
2012/11/14,1,4974
2012/11/14,2,4756
2012/11/14,3,4576
2012/11/14,4,4569
2012/11/14,5,4618
2012/11/14,6,4887
2012/11/14,7,5473
2012/11/14,8,6075
2012/11/14,9,6249
2012/11/14,10,6331
2012/11/14,11,6376
2012/11/14,12,6397
2012/11/14,13,6377
2012/11/14,14,6385
2012/11/14,15,6348
2012/11/14,16,6407
2012/11/14,17,6622
2012/11/14,18,7010
2012/11/14,19,6972
2012/11/14,20,6834
2012/11/14,21,6662
2012/11/14,22,6380
2012/11/14,23,5911
2012/11/14,24,5363
2012/11/15,1,4984
2012/11/15,2,4766
2012/11/15,3,4644
2012/11/15,4,4578
2012/11/15,5,4645
2012/11/15,6,4890
2012/11/15,7,5491
2012/11/15,8,6111
2012/11/15,9,6256
2012/11/15,10,6346
2012/11/15,11,6473
2012/11/15,12,6519
2012/11/15,13,6487
2012/11/15,14,6448
2012/11/15,15,6370
2012/11/15,16,6382
2012/11/15,17,6530
2012/11/15,18,6893
2012/11/15,19,6861
2012/11/15,20,6733
2012/11/15,21,6562
2012/11/15,22,6285
2012/11/15,23,5840
2012/11/15,24,5357
2012/11/16,1,4969
2012/11/16,2,4747
2012/11/16,3,4618
2012/11/16,4,4558
2012/11/16,5,4602
2012/11/16,6,4840
2012/11/16,7,5412
2012/11/16,8,5935
2012/11/16,9,6140
2012/11/16,10,6244
2012/11/16,11,6315
2012/11/16,12,6317
2012/11/16,13,6278
2012/11/16,14,6233
2012/11/16,15,6191
2012/11/16,16,6159
2012/11/16,17,6275
2012/11/16,18,6655
2012/11/16,19,6593
2012/11/16,20,6408
2012/11/16,21,6241
2012/11/16,22,5967
2012/11/16,23,5620
2012/11/16,24,5165
2012/11/17,1,4793
2012/11/17,2,4555
2012/11/17,3,4405
2012/11/17,4,4328
2012/11/17,5,4322
2012/11/17,6,4416
2012/11/17,7,4642
2012/11/17,8,4872
2012/11/17,9,5169
2012/11/17,10,5407
2012/11/17,11,5535
2012/11/17,12,5601
2012/11/17,13,5576
2012/11/17,14,5509
2012/11/17,15,5438
2012/11/17,16,5418
2012/11/17,17,5607
2012/11/17,18,6059
2012/11/17,19,6043
2012/11/17,20,5893
2012/11/17,21,5728
2012/11/17,22,5540
2012/11/17,23,5282
2012/11/17,24,4940
2012/11/18,1,4639
2012/11/18,2,4426
2012/11/18,3,4287
2012/11/18,4,4208
2012/11/18,5,4191
2012/11/18,6,4243
2012/11/18,7,4385
2012/11/18,8,4517
2012/11/18,9,4776
2012/11/18,10,5061
2012/11/18,11,5229
2012/11/18,12,5314
2012/11/18,13,5327
2012/11/18,14,5292
2012/11/18,15,5273
2012/11/18,16,5305
2012/11/18,17,5577
2012/11/18,18,6138
2012/11/18,19,6162
2012/11/18,20,6035
2012/11/18,21,5873
2012/11/18,22,5630
2012/11/18,23,5308
2012/11/18,24,4926
2012/11/19,1,4612
2012/11/19,2,4443
2012/11/19,3,4343
2012/11/19,4,4306
2012/11/19,5,4376
2012/11/19,6,4651
2012/11/19,7,5243
2012/11/19,8,5914
2012/11/19,9,6115
2012/11/19,10,6221
2012/11/19,11,6314
2012/11/19,12,6393
2012/11/19,13,6361
2012/11/19,14,6383
2012/11/19,15,6359
2012/11/19,16,6338
2012/11/19,17,6514
2012/11/19,18,6954
2012/11/19,19,6915
2012/11/19,20,6765
2012/11/19,21,6556
2012/11/19,22,6213
2012/11/19,23,5738
2012/11/19,24,5247
2012/11/20,1,4899
2012/11/20,2,4663
2012/11/20,3,4539
2012/11/20,4,4498
2012/11/20,5,4534
2012/11/20,6,4782
2012/11/20,7,5370
2012/11/20,8,6021
2012/11/20,9,6180
2012/11/20,10,6263
2012/11/20,11,6347
2012/11/20,12,6370
2012/11/20,13,6315
2012/11/20,14,6295
2012/11/20,15,6295
2012/11/20,16,6290
2012/11/20,17,6500
2012/11/20,18,6938
2012/11/20,19,6893
2012/11/20,20,6746
2012/11/20,21,6536
2012/11/20,22,6242
2012/11/20,23,5761
2012/11/20,24,5263
2012/11/21,1,4890
2012/11/21,2,4678
2012/11/21,3,4515
2012/11/21,4,4467
2012/11/21,5,4521
2012/11/21,6,4752
2012/11/21,7,5320
2012/11/21,8,5996
2012/11/21,9,6184
2012/11/21,10,6351
2012/11/21,11,6469
2012/11/21,12,6485
2012/11/21,13,6388
2012/11/21,14,6343
2012/11/21,15,6296
2012/11/21,16,6262
2012/11/21,17,6476
2012/11/21,18,6906
2012/11/21,19,6874
2012/11/21,20,6730
2012/11/21,21,6541
2012/11/21,22,6266
2012/11/21,23,5813
2012/11/21,24,5271
2012/11/22,1,4895
2012/11/22,2,4667
2012/11/22,3,4533
2012/11/22,4,4474
2012/11/22,5,4539
2012/11/22,6,4760
2012/11/22,7,5345
2012/11/22,8,5965
2012/11/22,9,6082
2012/11/22,10,6157
2012/11/22,11,6170
2012/11/22,12,6230
2012/11/22,13,6198
2012/11/22,14,6197
2012/11/22,15,6161
2012/11/22,16,6155
2012/11/22,17,6318
2012/11/22,18,6722
2012/11/22,19,6682
2012/11/22,20,6545
2012/11/22,21,6364
2012/11/22,22,6087
2012/11/22,23,5641
2012/11/22,24,5129
2012/11/23,1,4736
2012/11/23,2,4503
2012/11/23,3,4361
2012/11/23,4,4301
2012/11/23,5,4334
2012/11/23,6,4567
2012/11/23,7,5122
2012/11/23,8,5816
2012/11/23,9,6071
2012/11/23,10,6199
2012/11/23,11,6282
2012/11/23,12,6284
2012/11/23,13,6207
2012/11/23,14,6180
2012/11/23,15,6188
2012/11/23,16,6244
2012/11/23,17,6511
2012/11/23,18,6694
2012/11/23,19,6621
2012/11/23,20,6487
2012/11/23,21,6324
2012/11/23,22,6108
2012/11/23,23,5760
2012/11/23,24,5282
2012/11/24,1,4906
2012/11/24,2,4667
2012/11/24,3,4508
2012/11/24,4,4433
2012/11/24,5,4431
2012/11/24,6,4535
2012/11/24,7,4761
2012/11/24,8,5020
2012/11/24,9,5316
2012/11/24,10,5586
2012/11/24,11,5740
2012/11/24,12,5830
2012/11/24,13,5812
2012/11/24,14,5746
2012/11/24,15,5695
2012/11/24,16,5695
2012/11/24,17,5910
2012/11/24,18,6367
2012/11/24,19,6348
2012/11/24,20,6189
2012/11/24,21,6014
2012/11/24,22,5803
2012/11/24,23,5520
2012/11/24,24,5168
2012/11/25,1,4846
2012/11/25,2,4622
2012/11/25,3,4464
2012/11/25,4,4381
2012/11/25,5,4354
2012/11/25,6,4404
2012/11/25,7,4543
2012/11/25,8,4745
2012/11/25,9,5010
2012/11/25,10,5353
2012/11/25,11,5578
2012/11/25,12,5695
2012/11/25,13,5704
2012/11/25,14,5630
2012/11/25,15,5587
2012/11/25,16,5644
2012/11/25,17,5979
2012/11/25,18,6470
2012/11/25,19,6450
2012/11/25,20,6323
2012/11/25,21,6164
2012/11/25,22,5928
2012/11/25,23,5588
2012/11/25,24,5185
2012/11/26,1,4841
2012/11/26,2,4646
2012/11/26,3,4543
2012/11/26,4,4503
2012/11/26,5,4560
2012/11/26,6,4830
2012/11/26,7,5426
2012/11/26,8,6135
2012/11/26,9,6341
2012/11/26,10,6442
2012/11/26,11,6575
2012/11/26,12,6632
2012/11/26,13,6654
2012/11/26,14,6682
2012/11/26,15,6709
2012/11/26,16,6759
2012/11/26,17,6983
2012/11/26,18,7321
2012/11/26,19,7272
2012/11/26,20,7115
2012/11/26,21,6903
2012/11/26,22,6600
2012/11/26,23,6126
2012/11/26,24,5596
2012/11/27,1,5187
2012/11/27,2,4961
2012/11/27,3,4830
2012/11/27,4,4774
2012/11/27,5,4809
2012/11/27,6,5059
2012/11/27,7,5633
2012/11/27,8,6302
2012/11/27,9,6462
2012/11/27,10,6505
2012/11/27,11,6560
2012/11/27,12,6628
2012/11/27,13,6632
2012/11/27,14,6637
2012/11/27,15,6659
2012/11/27,16,6709
2012/11/27,17,6942
2012/11/27,18,7233
2012/11/27,19,7203
2012/11/27,20,7057
2012/11/27,21,6884
2012/11/27,22,6606
2012/11/27,23,6114
2012/11/27,24,5565
2012/11/28,1,5190
2012/11/28,2,4975
2012/11/28,3,4860
2012/11/28,4,4813
2012/11/28,5,4828
2012/11/28,6,5100
2012/11/28,7,5700
2012/11/28,8,6350
2012/11/28,9,6551
2012/11/28,10,6635
2012/11/28,11,6730
2012/11/28,12,6831
2012/11/28,13,6750
2012/11/28,14,6747
2012/11/28,15,6678
2012/11/28,16,6762
2012/11/28,17,6976
2012/11/28,18,7324
2012/11/28,19,7266
2012/11/28,20,7137
2012/11/28,21,6958
2012/11/28,22,6640
2012/11/28,23,6168
2012/11/28,24,5625
2012/11/29,1,5200
2012/11/29,2,4996
2012/11/29,3,4876
2012/11/29,4,4822
2012/11/29,5,4863
2012/11/29,6,5099
2012/11/29,7,5646
2012/11/29,8,6317
2012/11/29,9,6458
2012/11/29,10,6540
2012/11/29,11,6585
2012/11/29,12,6561
2012/11/29,13,6548
2012/11/29,14,6529
2012/11/29,15,6518
2012/11/29,16,6577
2012/11/29,17,6789
2012/11/29,18,7123
2012/11/29,19,7048
2012/11/29,20,6894
2012/11/29,21,6735
2012/11/29,22,6472
2012/11/29,23,6032
2012/11/29,24,5497
2012/11/30,1,5094
2012/11/30,2,4867
2012/11/30,3,4734
2012/11/30,4,4695
2012/11/30,5,4762
2012/11/30,6,5016
2012/11/30,7,5619
2012/11/30,8,6332
2012/11/30,9,6579
2012/11/30,10,6711
2012/11/30,11,6837
2012/11/30,12,6909
2012/11/30,13,6901
2012/11/30,14,6906
2012/11/30,15,6882
2012/11/30,16,6924
2012/11/30,17,7131
2012/11/30,18,7338
2012/11/30,19,7243
2012/11/30,20,7081
2012/11/30,21,6902
2012/11/30,22,6653
2012/11/30,23,6243
2012/11/30,24,5716
2012/12/01,1,5320
2012/12/01,2,5049
2012/12/01,3,4876
2012/12/01,4,4788
2012/12/01,5,4775
2012/12/01,6,4852
2012/12/01,7,5055
2012/12/01,8,5344
2012/12/01,9,5638
2012/12/01,10,5956
2012/12/01,11,6165
2012/12/01,12,6264
2012/12/01,13,6292
2012/12/01,14,6230
2012/12/01,15,6150
2012/12/01,16,6126
2012/12/01,17,6350
2012/12/01,18,6643
2012/12/01,19,6551
2012/12/01,20,6342
2012/12/01,21,6182
2012/12/01,22,5962
2012/12/01,23,5638
2012/12/01,24,5262
2012/12/02,1,4891
2012/12/02,2,4637
2012/12/02,3,4465
2012/12/02,4,4362
2012/12/02,5,4342
2012/12/02,6,4384
2012/12/02,7,4508
2012/12/02,8,4708
2012/12/02,9,4978
2012/12/02,10,5307
2012/12/02,11,5561
2012/12/02,12,5719
2012/12/02,13,5790
2012/12/02,14,5760
2012/12/02,15,5749
2012/12/02,16,5736
2012/12/02,17,5983
2012/12/02,18,6353
2012/12/02,19,6333
2012/12/02,20,6186
2012/12/02,21,6026
2012/12/02,22,5778
2012/12/02,23,5436
2012/12/02,24,5031
2012/12/03,1,4706
2012/12/03,2,4494
2012/12/03,3,4392
2012/12/03,4,4361
2012/12/03,5,4417
2012/12/03,6,4682
2012/12/03,7,5269
2012/12/03,8,6000
2012/12/03,9,6202
2012/12/03,10,6321
2012/12/03,11,6440
2012/12/03,12,6509
2012/12/03,13,6490
2012/12/03,14,6463
2012/12/03,15,6393
2012/12/03,16,6440
2012/12/03,17,6795
2012/12/03,18,7141
2012/12/03,19,7078
2012/12/03,20,6932
2012/12/03,21,6705
2012/12/03,22,6367
2012/12/03,23,5883
2012/12/03,24,5334
2012/12/04,1,4893
2012/12/04,2,4636
2012/12/04,3,4499
2012/12/04,4,4446
2012/12/04,5,4484
2012/12/04,6,4708
2012/12/04,7,5263
2012/12/04,8,5929
2012/12/04,9,6083
2012/12/04,10,6203
2012/12/04,11,6311
2012/12/04,12,6426
2012/12/04,13,6465
2012/12/04,14,6471
2012/12/04,15,6456
2012/12/04,16,6496
2012/12/04,17,6757
2012/12/04,18,6976
2012/12/04,19,6881
2012/12/04,20,6726
2012/12/04,21,6550
2012/12/04,22,6276
2012/12/04,23,5799
2012/12/04,24,5302
2012/12/05,1,4913
2012/12/05,2,4711
2012/12/05,3,4600
2012/12/05,4,4569
2012/12/05,5,4608
2012/12/05,6,4872
2012/12/05,7,5471
2012/12/05,8,6182
2012/12/05,9,6354
2012/12/05,10,6483
2012/12/05,11,6568
2012/12/05,12,6623
2012/12/05,13,6645
2012/12/05,14,6685
2012/12/05,15,6656
2012/12/05,16,6746
2012/12/05,17,6952
2012/12/05,18,7380
2012/12/05,19,7350
2012/12/05,20,7203
2012/12/05,21,7014
2012/12/05,22,6743
2012/12/05,23,6274
2012/12/05,24,5698
2012/12/06,1,5290
2012/12/06,2,5025
2012/12/06,3,4947
2012/12/06,4,4901
2012/12/06,5,4949
2012/12/06,6,5195
2012/12/06,7,5786
2012/12/06,8,6459
2012/12/06,9,6579
2012/12/06,10,6681
2012/12/06,11,6743
2012/12/06,12,6734
2012/12/06,13,6735
2012/12/06,14,6674
2012/12/06,15,6703
2012/12/06,16,6718
2012/12/06,17,6964
2012/12/06,18,7297
2012/12/06,19,7228
2012/12/06,20,7077
2012/12/06,21,6900
2012/12/06,22,6609
2012/12/06,23,6117
2012/12/06,24,5570
2012/12/07,1,5139
2012/12/07,2,4890
2012/12/07,3,4748
2012/12/07,4,4681
2012/12/07,5,4715
2012/12/07,6,4933
2012/12/07,7,5463
2012/12/07,8,6134
2012/12/07,9,6350
2012/12/07,10,6488
2012/12/07,11,6590
2012/12/07,12,6643
2012/12/07,13,6593
2012/12/07,14,6523
2012/12/07,15,6501
2012/12/07,16,6548
2012/12/07,17,6753
2012/12/07,18,6954
2012/12/07,19,6856
2012/12/07,20,6702
2012/12/07,21,6539
2012/12/07,22,6285
2012/12/07,23,5873
2012/12/07,24,5387
2012/12/08,1,4958
2012/12/08,2,4686
2012/12/08,3,4507
2012/12/08,4,4419
2012/12/08,5,4407
2012/12/08,6,4497
2012/12/08,7,4721
2012/12/08,8,5040
2012/12/08,9,5353
2012/12/08,10,5722
2012/12/08,11,5934
2012/12/08,12,6040
2012/12/08,13,6045
2012/12/08,14,6023
2012/12/08,15,5998
2012/12/08,16,6022
2012/12/08,17,6179
2012/12/08,18,6483
2012/12/08,19,6432
2012/12/08,20,6294
2012/12/08,21,6154
2012/12/08,22,5958
2012/12/08,23,5665
2012/12/08,24,5304
2012/12/09,1,4968
2012/12/09,2,4731
2012/12/09,3,4567
2012/12/09,4,4476
2012/12/09,5,4463
2012/12/09,6,4523
2012/12/09,7,4662
2012/12/09,8,4872
2012/12/09,9,5085
2012/12/09,10,5379
2012/12/09,11,5610
2012/12/09,12,5811
2012/12/09,13,5938
2012/12/09,14,5969
2012/12/09,15,5979
2012/12/09,16,6076
2012/12/09,17,6418
2012/12/09,18,6760
2012/12/09,19,6784
2012/12/09,20,6686
2012/12/09,21,6507
2012/12/09,22,6236
2012/12/09,23,5838
2012/12/09,24,5386
2012/12/10,1,5017
2012/12/10,2,4767
2012/12/10,3,4630
2012/12/10,4,4579
2012/12/10,5,4629
2012/12/10,6,4868
2012/12/10,7,5442
2012/12/10,8,6182
2012/12/10,9,6394
2012/12/10,10,6524
2012/12/10,11,6646
2012/12/10,12,6693
2012/12/10,13,6727
2012/12/10,14,6770
2012/12/10,15,6737
2012/12/10,16,6738
2012/12/10,17,6944
2012/12/10,18,7331
2012/12/10,19,7285
2012/12/10,20,7151
2012/12/10,21,6988
2012/12/10,22,6711
2012/12/10,23,6211
2012/12/10,24,5670
2012/12/11,1,5252
2012/12/11,2,5010
2012/12/11,3,4886
2012/12/11,4,4851
2012/12/11,5,4872
2012/12/11,6,5156
2012/12/11,7,5756
2012/12/11,8,6452
2012/12/11,9,6657
2012/12/11,10,6788
2012/12/11,11,6848
2012/12/11,12,6890
2012/12/11,13,6836
2012/12/11,14,6836
2012/12/11,15,6821
2012/12/11,16,6859
2012/12/11,17,7142
2012/12/11,18,7471
2012/12/11,19,7425
2012/12/11,20,7301
2012/12/11,21,7138
2012/12/11,22,6820
2012/12/11,23,6316
2012/12/11,24,5760
2012/12/12,1,5339
2012/12/12,2,5105
2012/12/12,3,4958
2012/12/12,4,4920
2012/12/12,5,4956
2012/12/12,6,5199
2012/12/12,7,5790
2012/12/12,8,6438
2012/12/12,9,6577
2012/12/12,10,6651
2012/12/12,11,6751
2012/12/12,12,6802
2012/12/12,13,6726
2012/12/12,14,6729
2012/12/12,15,6791
2012/12/12,16,6814
2012/12/12,17,7031
2012/12/12,18,7395
2012/12/12,19,7363
2012/12/12,20,7236
2012/12/12,21,7051
2012/12/12,22,6788
2012/12/12,23,6305
2012/12/12,24,5707
2012/12/13,1,5305
2012/12/13,2,5073
2012/12/13,3,4940
2012/12/13,4,4882
2012/12/13,5,4920
2012/12/13,6,5179
2012/12/13,7,5763
2012/12/13,8,6446
2012/12/13,9,6553
2012/12/13,10,6604
2012/12/13,11,6593
2012/12/13,12,6593
2012/12/13,13,6543
2012/12/13,14,6527
2012/12/13,15,6491
2012/12/13,16,6496
2012/12/13,17,6739
2012/12/13,18,7159
2012/12/13,19,7134
2012/12/13,20,7027
2012/12/13,21,6871
2012/12/13,22,6605
2012/12/13,23,6151
2012/12/13,24,5574
2012/12/14,1,5170
2012/12/14,2,4924
2012/12/14,3,4792
2012/12/14,4,4735
2012/12/14,5,4773
2012/12/14,6,5008
2012/12/14,7,5567
2012/12/14,8,6229
2012/12/14,9,6392
2012/12/14,10,6449
2012/12/14,11,6501
2012/12/14,12,6511
2012/12/14,13,6459
2012/12/14,14,6430
2012/12/14,15,6394
2012/12/14,16,6421
2012/12/14,17,6681
2012/12/14,18,6995
2012/12/14,19,6921
2012/12/14,20,6766
2012/12/14,21,6618
2012/12/14,22,6388
2012/12/14,23,6034
2012/12/14,24,5518
2012/12/15,1,5123
2012/12/15,2,4855
2012/12/15,3,4697
2012/12/15,4,4612
2012/12/15,5,4601
2012/12/15,6,4687
2012/12/15,7,4893
2012/12/15,8,5220
2012/12/15,9,5530
2012/12/15,10,5875
2012/12/15,11,6116
2012/12/15,12,6244
2012/12/15,13,6267
2012/12/15,14,6220
2012/12/15,15,6168
2012/12/15,16,6183
2012/12/15,17,6408
2012/12/15,18,6668
2012/12/15,19,6602
2012/12/15,20,6470
2012/12/15,21,6312
2012/12/15,22,6095
2012/12/15,23,5818
2012/12/15,24,5426
2012/12/16,1,5079
2012/12/16,2,4815
2012/12/16,3,4632
2012/12/16,4,4526
2012/12/16,5,4493
2012/12/16,6,4522
2012/12/16,7,4642
2012/12/16,8,4850
2012/12/16,9,5108
2012/12/16,10,5444
2012/12/16,11,5652
2012/12/16,12,5787
2012/12/16,13,5897
2012/12/16,14,5915
2012/12/16,15,5894
2012/12/16,16,5901
2012/12/16,17,6159
2012/12/16,18,6479
2012/12/16,19,6460
2012/12/16,20,6307
2012/12/16,21,6137
2012/12/16,22,5910
2012/12/16,23,5569
2012/12/16,24,5148
2012/12/17,1,4771
2012/12/17,2,4525
2012/12/17,3,4412
2012/12/17,4,4361
2012/12/17,5,4406
2012/12/17,6,4664
2012/12/17,7,5237
2012/12/17,8,5962
2012/12/17,9,6214
2012/12/17,10,6336
2012/12/17,11,6433
2012/12/17,12,6494
2012/12/17,13,6476
2012/12/17,14,6483
2012/12/17,15,6481
2012/12/17,16,6537
2012/12/17,17,6786
2012/12/17,18,7069
2012/12/17,19,7004
2012/12/17,20,6849
2012/12/17,21,6671
2012/12/17,22,6406
2012/12/17,23,5957
2012/12/17,24,5395
2012/12/18,1,4973
2012/12/18,2,4716
2012/12/18,3,4578
2012/12/18,4,4519
2012/12/18,5,4560
2012/12/18,6,4791
2012/12/18,7,5345
2012/12/18,8,6032
2012/12/18,9,6283
2012/12/18,10,6413
2012/12/18,11,6493
2012/12/18,12,6502
2012/12/18,13,6476
2012/12/18,14,6474
2012/12/18,15,6471
2012/12/18,16,6511
2012/12/18,17,6747
2012/12/18,18,7110
2012/12/18,19,7067
2012/12/18,20,6914
2012/12/18,21,6764
2012/12/18,22,6500
2012/12/18,23,6059
2012/12/18,24,5516
2012/12/19,1,5070
2012/12/19,2,4823
2012/12/19,3,4686
2012/12/19,4,4623
2012/12/19,5,4664
2012/12/19,6,4898
2012/12/19,7,5461
2012/12/19,8,6145
2012/12/19,9,6289
2012/12/19,10,6355
2012/12/19,11,6416
2012/12/19,12,6435
2012/12/19,13,6406
2012/12/19,14,6408
2012/12/19,15,6428
2012/12/19,16,6463
2012/12/19,17,6720
2012/12/19,18,7101
2012/12/19,19,7049
2012/12/19,20,6938
2012/12/19,21,6803
2012/12/19,22,6547
2012/12/19,23,6096
2012/12/19,24,5537
2012/12/20,1,5103
2012/12/20,2,4857
2012/12/20,3,4718
2012/12/20,4,4657
2012/12/20,5,4697
2012/12/20,6,4924
2012/12/20,7,5472
2012/12/20,8,6157
2012/12/20,9,6409
2012/12/20,10,6540
2012/12/20,11,6653
2012/12/20,12,6722
2012/12/20,13,6710
2012/12/20,14,6710
2012/12/20,15,6670
2012/12/20,16,6696
2012/12/20,17,6973
2012/12/20,18,7307
2012/12/20,19,7277
2012/12/20,20,7146
2012/12/20,21,6954
2012/12/20,22,6691
2012/12/20,23,6212
2012/12/20,24,5628
2012/12/21,1,5176
2012/12/21,2,4887
2012/12/21,3,4697
2012/12/21,4,4610
2012/12/21,5,4626
2012/12/21,6,4829
2012/12/21,7,5359
2012/12/21,8,6033
2012/12/21,9,6267
2012/12/21,10,6343
2012/12/21,11,6428
2012/12/21,12,6479
2012/12/21,13,6435
2012/12/21,14,6371
2012/12/21,15,6335
2012/12/21,16,6353
2012/12/21,17,6603
2012/12/21,18,6918
2012/12/21,19,6881
2012/12/21,20,6771
2012/12/21,21,6639
2012/12/21,22,6429
2012/12/21,23,6051
2012/12/21,24,5571
2012/12/22,1,5157
2012/12/22,2,4883
2012/12/22,3,4715
2012/12/22,4,4645
2012/12/22,5,4632
2012/12/22,6,4709
2012/12/22,7,4903
2012/12/22,8,5207
2012/12/22,9,5500
2012/12/22,10,5768
2012/12/22,11,5945
2012/12/22,12,6009
2012/12/22,13,5964
2012/12/22,14,5869
2012/12/22,15,5805
2012/12/22,16,5804
2012/12/22,17,6028
2012/12/22,18,6536
2012/12/22,19,6520
2012/12/22,20,6366
2012/12/22,21,6208
2012/12/22,22,5991
2012/12/22,23,5694
2012/12/22,24,5319
2012/12/23,1,4967
2012/12/23,2,4706
2012/12/23,3,4525
2012/12/23,4,4425
2012/12/23,5,4395
2012/12/23,6,4440
2012/12/23,7,4566
2012/12/23,8,4773
2012/12/23,9,4988
2012/12/23,10,5287
2012/12/23,11,5553
2012/12/23,12,5717
2012/12/23,13,5677
2012/12/23,14,5691
2012/12/23,15,5743
2012/12/23,16,5770
2012/12/23,17,6016
2012/12/23,18,6417
2012/12/23,19,6437
2012/12/23,20,6335
2012/12/23,21,6203
2012/12/23,22,6012
2012/12/23,23,5696
2012/12/23,24,5295
2012/12/24,1,4921
2012/12/24,2,4663
2012/12/24,3,4491
2012/12/24,4,4418
2012/12/24,5,4414
2012/12/24,6,4544
2012/12/24,7,4853
2012/12/24,8,5229
2012/12/24,9,5437
2012/12/24,10,5632
2012/12/24,11,5767
2012/12/24,12,5861
2012/12/24,13,5884
2012/12/24,14,5823
2012/12/24,15,5769
2012/12/24,16,5758
2012/12/24,17,5905
2012/12/24,18,6286
2012/12/24,19,6143
2012/12/24,20,5899
2012/12/24,21,5686
2012/12/24,22,5529
2012/12/24,23,5320
2012/12/24,24,5036
2012/12/25,1,4747
2012/12/25,2,4537
2012/12/25,3,4385
2012/12/25,4,4285
2012/12/25,5,4259
2012/12/25,6,4299
2012/12/25,7,4420
2012/12/25,8,4595
2012/12/25,9,4763
2012/12/25,10,5011
2012/12/25,11,5203
2012/12/25,12,5303
2012/12/25,13,5315
2012/12/25,14,5276
2012/12/25,15,5263
2012/12/25,16,5286
2012/12/25,17,5472
2012/12/25,18,5688
2012/12/25,19,5577
2012/12/25,20,5474
2012/12/25,21,5393
2012/12/25,22,5304
2012/12/25,23,5148
2012/12/25,24,4886
2012/12/26,1,4616
2012/12/26,2,4406
2012/12/26,3,4272
2012/12/26,4,4219
2012/12/26,5,4234
2012/12/26,6,4329
2012/12/26,7,4528
2012/12/26,8,4738
2012/12/26,9,4884
2012/12/26,10,5115
2012/12/26,11,5335
2012/12/26,12,5490
2012/12/26,13,5557
2012/12/26,14,5551
2012/12/26,15,5559
2012/12/26,16,5635
2012/12/26,17,5909
2012/12/26,18,6229
2012/12/26,19,6238
2012/12/26,20,6194
2012/12/26,21,6120
2012/12/26,22,5980
2012/12/26,23,5707
2012/12/26,24,5351
2012/12/27,1,5031
2012/12/27,2,4810
2012/12/27,3,4673
2012/12/27,4,4606
2012/12/27,5,4629
2012/12/27,6,4757
2012/12/27,7,5083
2012/12/27,8,5522
2012/12/27,9,5741
2012/12/27,10,6001
2012/12/27,11,6206
2012/12/27,12,6362
2012/12/27,13,6392
2012/12/27,14,6310
2012/12/27,15,6206
2012/12/27,16,6185
2012/12/27,17,6390
2012/12/27,18,6833
2012/12/27,19,6815
2012/12/27,20,6689
2012/12/27,21,6539
2012/12/27,22,6297
2012/12/27,23,5911
2012/12/27,24,5470
2012/12/28,1,5091
2012/12/28,2,4850
2012/12/28,3,4702
2012/12/28,4,4643
2012/12/28,5,4657
2012/12/28,6,4804
2012/12/28,7,5149
2012/12/28,8,5552
2012/12/28,9,5769
2012/12/28,10,6002
2012/12/28,11,6181
2012/12/28,12,6273
2012/12/28,13,6296
2012/12/28,14,6268
2012/12/28,15,6202
2012/12/28,16,6171
2012/12/28,17,6317
2012/12/28,18,6708
2012/12/28,19,6665
2012/12/28,20,6536
2012/12/28,21,6379
2012/12/28,22,6160
2012/12/28,23,5808
2012/12/28,24,5397
2012/12/29,1,5024
2012/12/29,2,4777
2012/12/29,3,4620
2012/12/29,4,4534
2012/12/29,5,4542
2012/12/29,6,4651
2012/12/29,7,4810
